STATION,NAME,DATE,ACMH,AWND,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,WDFM,WSFM
USW00024144,"HELENA AIRPORT ASOS, MT US",1/18/1971,100,,0,0,0,5,,38,28,225,10.1
USW00024144,"HELENA AIRPORT ASOS, MT US",1/19/1971,90,,0.02,26,0,5,,53,22,270,19
USW00024144,"HELENA AIRPORT ASOS, MT US",1/20/1971,50,,0,58,0,2,,39,21,270,42.1
USW00024144,"HELENA AIRPORT ASOS, MT US",1/21/1971,60,,0.02,39,0.2,3,,30,16,270,36
USW00024144,"HELENA AIRPORT ASOS, MT US",1/22/1971,100,,0,0,0,3,,31,17,270,23
USW00024144,"HELENA AIRPORT ASOS, MT US",1/23/1971,100,,0,13,0,3,,40,30,270,23
USW00024144,"HELENA AIRPORT ASOS, MT US",1/24/1971,90,,0,50,0,2,,39,30,225,36
USW00024144,"HELENA AIRPORT ASOS, MT US",1/25/1971,80,,0,29,0,2,,39,28,225,42.1
USW00024144,"HELENA AIRPORT ASOS, MT US",1/26/1971,90,,0,1,0,2,,44,28,225,25.1
USW00024144,"HELENA AIRPORT ASOS, MT US",1/27/1971,90,,0,25,0,1,,44,31,225,17
USW00024144,"HELENA AIRPORT ASOS, MT US",1/28/1971,80,,0,51,0,1,,48,31,270,29.1
USW00024144,"HELENA AIRPORT ASOS, MT US",1/29/1971,100,,0,13,0,0,,50,37,270,36
USW00024144,"HELENA AIRPORT ASOS, MT US",1/30/1971,100,,0,8,0,0,,47,28,225,15
USW00024144,"HELENA AIRPORT ASOS, MT US",1/31/1971,100,,0,0,0,0,,50,17,315,17
USW00024144,"HELENA AIRPORT ASOS, MT US",2/1/1971,70,,0,27,0,0,,30,17,360,8.1
USW00024144,"HELENA AIRPORT ASOS, MT US",2/2/1971,100,,0.07,7,1.8,0,,34,25,360,11
USW00024144,"HELENA AIRPORT ASOS, MT US",2/3/1971,70,,0,72,0,2,,31,18,270,19.9
USW00024144,"HELENA AIRPORT ASOS, MT US",2/4/1971,100,,0.03,5,0.4,1,,31,14,360,25.1
USW00024144,"HELENA AIRPORT ASOS, MT US",2/5/1971,90,,0.05,31,0.6,1,,18,5,270,10.1
USW00024144,"HELENA AIRPORT ASOS, MT US",2/6/1971,100,,0,12,0,1,,20,-2,270,16.1
USW00024144,"HELENA AIRPORT ASOS, MT US",2/7/1971,100,,0,0,0,1,,30,19,270,23
USW00024144,"HELENA AIRPORT ASOS, MT US",2/8/1971,50,,0,86,0,0,,33,16,315,17
USW00024144,"HELENA AIRPORT ASOS, MT US",2/9/1971,70,,0,54,0,0,,41,11,270,17
USW00024144,"HELENA AIRPORT ASOS, MT US",2/10/1971,90,,0.16,13,0,0,,50,31,225,33.1
USW00024144,"HELENA AIRPORT ASOS, MT US",2/11/1971,50,,0,90,0,0,,47,37,270,30
USW00024144,"HELENA AIRPORT ASOS, MT US",2/12/1971,100,,0,8,0,0,,42,30,225,19.9
USW00024144,"HELENA AIRPORT ASOS, MT US",2/13/1971,60,,0.05,25,0,0,,48,30,315,25.9
USW00024144,"HELENA AIRPORT ASOS, MT US",2/14/1971,90,,0,30,0,0,,47,31,180,25.9
USW00024144,"HELENA AIRPORT ASOS, MT US",2/15/1971,70,,0.05,52,0,0,,45,32,225,28
USW00024144,"HELENA AIRPORT ASOS, MT US",2/16/1971,50,,0.01,37,0,0,,41,28,270,23
USW00024144,"HELENA AIRPORT ASOS, MT US",2/17/1971,90,,0.03,5,0.2,0,,39,22,360,10.1
USW00024144,"HELENA AIRPORT ASOS, MT US",2/18/1971,60,,0,87,0,0,,37,18,90,13
USW00024144,"HELENA AIRPORT ASOS, MT US",2/19/1971,90,,0.03,0,0.2,0,,34,23,360,23
USW00024144,"HELENA AIRPORT ASOS, MT US",2/20/1971,40,,0,75,0,0,,32,19,315,15
USW00024144,"HELENA AIRPORT ASOS, MT US",2/21/1971,10,,0,100,0,0,,38,13,90,12.1
USW00024144,"HELENA AIRPORT ASOS, MT US",2/22/1971,60,,0,86,0,0,,43,15,270,15
USW00024144,"HELENA AIRPORT ASOS, MT US",2/23/1971,70,,0,78,0,0,,41,28,270,23.9
USW00024144,"HELENA AIRPORT ASOS, MT US",2/24/1971,90,,0.11,20,0,0,,52,30,225,36.9
USW00024144,"HELENA AIRPORT ASOS, MT US",2/25/1971,80,,0,0,0,0,,34,26,270,32
USW00024144,"HELENA AIRPORT ASOS, MT US",2/26/1971,70,,0,21,0,0,,30,15,270,30
USW00024144,"HELENA AIRPORT ASOS, MT US",2/27/1971,90,,0,56,0,0,,28,9,180,12.1
USW00024144,"HELENA AIRPORT ASOS, MT US",2/28/1971,100,,0.04,30,0.3,0,,28,12,360,17
USW00024144,"HELENA AIRPORT ASOS, MT US",3/1/1971,30,,0.02,95,0.2,1,,18,3,315,11
USW00024144,"HELENA AIRPORT ASOS, MT US",3/2/1971,70,,0,90,0,1,,35,3,225,17
USW00024144,"HELENA AIRPORT ASOS, MT US",3/3/1971,80,,0,36,0,0,,39,20,225,23.9
USW00024144,"HELENA AIRPORT ASOS, MT US",3/4/1971,50,,0,100,0,0,,34,17,225,19.9
USW00024144,"HELENA AIRPORT ASOS, MT US",3/5/1971,70,,0,70,0,0,,32,14,270,25.9
USW00024144,"HELENA AIRPORT ASOS, MT US",3/6/1971,50,,0,89,0,0,,35,8,270,15
USW00024144,"HELENA AIRPORT ASOS, MT US",3/7/1971,90,,0,76,0,0,,44,20,270,21.9
USW00024144,"HELENA AIRPORT ASOS, MT US",3/8/1971,70,,0,73,0,0,,44,27,315,19
USW00024144,"HELENA AIRPORT ASOS, MT US",3/9/1971,90,,0,45,0,0,,47,27,270,19
USW00024144,"HELENA AIRPORT ASOS, MT US",3/10/1971,100,,0,57,0,0,,50,30,180,17
USW00024144,"HELENA AIRPORT ASOS, MT US",3/11/1971,70,,0.02,86,0.2,0,,45,29,270,42.9
USW00024144,"HELENA AIRPORT ASOS, MT US",3/12/1971,100,,0.02,31,0,0,,45,29,315,27.1
USW00024144,"HELENA AIRPORT ASOS, MT US",3/13/1971,100,,0.04,32,0,0,,42,31,270,25.9
USW00024144,"HELENA AIRPORT ASOS, MT US",3/14/1971,50,,0,87,0,0,,40,25,270,23.9
USW00024144,"HELENA AIRPORT ASOS, MT US",3/15/1971,30,,0,84,0,0,,40,25,270,32
USW00024144,"HELENA AIRPORT ASOS, MT US",3/16/1971,70,,0,75,0,0,,38,21,270,25.9
USW00024144,"HELENA AIRPORT ASOS, MT US",3/17/1971,70,,0,54,0,0,,33,17,315,25.1
USW00024144,"HELENA AIRPORT ASOS, MT US",3/18/1971,20,,0,99,0,0,,40,12,270,23.9
USW00024144,"HELENA AIRPORT ASOS, MT US",3/19/1971,60,,0,100,0,0,,56,18,270,17
USW00024144,"HELENA AIRPORT ASOS, MT US",3/20/1971,60,,0,87,0,0,,58,21,360,30
USW00024144,"HELENA AIRPORT ASOS, MT US",3/21/1971,100,,0.02,61,0.2,0,,24,14,315,16.1
USW00024144,"HELENA AIRPORT ASOS, MT US",3/22/1971,90,,0.16,13,1.5,0,,22,12,360,16.1
USW00024144,"HELENA AIRPORT ASOS, MT US",3/23/1971,100,,0,80,0,2,,37,10,270,6.9
USW00024144,"HELENA AIRPORT ASOS, MT US",3/24/1971,90,,0,78,0,0,,52,26,270,25.9
USW00024144,"HELENA AIRPORT ASOS, MT US",3/25/1971,80,,0,61,0,0,,45,25,180,17
USW00024144,"HELENA AIRPORT ASOS, MT US",3/26/1971,90,,0.07,38,0,0,,57,28,270,28
USW00024144,"HELENA AIRPORT ASOS, MT US",3/27/1971,70,,0,69,0,0,,46,27,270,21.9
USW00024144,"HELENA AIRPORT ASOS, MT US",3/28/1971,60,,0,89,0,0,,48,30,270,21
USW00024144,"HELENA AIRPORT ASOS, MT US",3/29/1971,90,,0,77,0,0,,64,35,225,25.1
USW00024144,"HELENA AIRPORT ASOS, MT US",3/30/1971,90,,0,32,0,0,,57,36,270,25.9
USW00024144,"HELENA AIRPORT ASOS, MT US",3/31/1971,70,,0.06,54,0.4,0,,42,26,315,33.1
USW00024144,"HELENA AIRPORT ASOS, MT US",4/1/1971,40,,0,87,0,0,,48,22,270,17
USW00024144,"HELENA AIRPORT ASOS, MT US",4/2/1971,70,,0,35,0,0,,52,23,315,33.1
USW00024144,"HELENA AIRPORT ASOS, MT US",4/3/1971,60,,0,47,0,0,,46,23,360,25.1
USW00024144,"HELENA AIRPORT ASOS, MT US",4/4/1971,40,,0,100,0,0,,54,19,270,10.1
USW00024144,"HELENA AIRPORT ASOS, MT US",4/5/1971,50,,0,100,0,0,,63,20,90,13
USW00024144,"HELENA AIRPORT ASOS, MT US",4/6/1971,60,,0,89,0,0,,71,25,180,27.1
USW00024144,"HELENA AIRPORT ASOS, MT US",4/7/1971,80,,0,28,0,0,,58,35,270,32
USW00024144,"HELENA AIRPORT ASOS, MT US",4/8/1971,30,,0,100,0,0,,56,23,90,19
USW00024144,"HELENA AIRPORT ASOS, MT US",4/9/1971,60,,0,75,0,0,,63,27,180,29.1
USW00024144,"HELENA AIRPORT ASOS, MT US",4/10/1971,50,,0,44,0,0,,54,22,225,31.1
USW00024144,"HELENA AIRPORT ASOS, MT US",4/11/1971,80,,0,63,0,0,,46,16,270,23.9
USW00024144,"HELENA AIRPORT ASOS, MT US",4/12/1971,50,,0,67,0,0,,49,28,270,19
USW00024144,"HELENA AIRPORT ASOS, MT US",4/13/1971,70,,0,82,0,0,,63,19,90,17
USW00024144,"HELENA AIRPORT ASOS, MT US",4/14/1971,90,,0,91,0,0,,70,24,270,23
USW00024144,"HELENA AIRPORT ASOS, MT US",4/15/1971,90,,0,69,0,0,,54,34,270,27.1
USW00024144,"HELENA AIRPORT ASOS, MT US",4/16/1971,80,,0,89,0,0,,48,24,135,17
USW00024144,"HELENA AIRPORT ASOS, MT US",4/17/1971,100,,0.15,0,0.6,0,,44,31,315,14.1
USW00024144,"HELENA AIRPORT ASOS, MT US",4/18/1971,70,,0.01,34,0.1,0,,46,30,315,14.1
USW00024144,"HELENA AIRPORT ASOS, MT US",4/19/1971,40,,0,95,0,0,,59,24,360,13
USW00024144,"HELENA AIRPORT ASOS, MT US",4/20/1971,90,,0.02,26,0,0,,47,34,360,12.1
USW00024144,"HELENA AIRPORT ASOS, MT US",4/21/1971,100,,0.07,28,0,0,,56,34,360,16.1
USW00024144,"HELENA AIRPORT ASOS, MT US",4/22/1971,70,,0,72,0,0,,56,35,135,17
USW00024144,"HELENA AIRPORT ASOS, MT US",4/23/1971,90,,0,85,0,0,,64,35,90,13
USW00024144,"HELENA AIRPORT ASOS, MT US",4/24/1971,100,,0.29,7,0,0,,55,42,90,17.9
USW00024144,"HELENA AIRPORT ASOS, MT US",4/25/1971,100,,0.04,42,0,0,,46,36,360,27.1
USW00024144,"HELENA AIRPORT ASOS, MT US",4/26/1971,70,,0,64,0,0,,45,28,315,23.9
USW00024144,"HELENA AIRPORT ASOS, MT US",4/27/1971,80,,0,37,0,0,,50,24,225,16.1
USW00024144,"HELENA AIRPORT ASOS, MT US",4/28/1971,90,,0,55,0,0,,57,33,270,25.9
USW00024144,"HELENA AIRPORT ASOS, MT US",4/29/1971,80,,0,79,0,0,,60,34,270,23
USW00024144,"HELENA AIRPORT ASOS, MT US",4/30/1971,100,,0,87,0,0,,66,38,270,19.9
USW00024144,"HELENA AIRPORT ASOS, MT US",5/1/1971,70,,0,95,0,0,,71,34,270,11
USW00024144,"HELENA AIRPORT ASOS, MT US",5/2/1971,70,,0,79,0,0,,73,36,360,16.1
USW00024144,"HELENA AIRPORT ASOS, MT US",5/3/1971,90,,0,66,0,0,,72,41,90,16.1
USW00024144,"HELENA AIRPORT ASOS, MT US",5/4/1971,90,,0.04,61,0,0,,70,42,270,21.9
USW00024144,"HELENA AIRPORT ASOS, MT US",5/5/1971,100,,0.04,27,0,0,,61,46,315,15
USW00024144,"HELENA AIRPORT ASOS, MT US",5/6/1971,100,,0,10,0,0,,50,40,360,25.1
USW00024144,"HELENA AIRPORT ASOS, MT US",5/7/1971,40,,0,87,0,0,,67,40,90,13
USW00024144,"HELENA AIRPORT ASOS, MT US",5/8/1971,70,,0,57,0,0,,69,37,315,32
USW00024144,"HELENA AIRPORT ASOS, MT US",5/9/1971,60,,0.01,61,0,0,,62,39,270,19.9
USW00024144,"HELENA AIRPORT ASOS, MT US",5/10/1971,60,,0,87,0,0,,70,43,360,16.1
USW00024144,"HELENA AIRPORT ASOS, MT US",5/11/1971,20,,0,100,0,0,,73,35,45,12.1
USW00024144,"HELENA AIRPORT ASOS, MT US",5/12/1971,20,,0,100,0,0,,79,35,180,23.9
USW00024144,"HELENA AIRPORT ASOS, MT US",5/13/1971,90,,0.01,36,0,0,,67,43,270,31.1
USW00024144,"HELENA AIRPORT ASOS, MT US",5/14/1971,50,,0,71,0,0,,60,33,270,34
USW00024144,"HELENA AIRPORT ASOS, MT US",5/15/1971,50,,0,86,0,0,,74,33,225,23
USW00024144,"HELENA AIRPORT ASOS, MT US",5/16/1971,70,,0,70,0,0,,58,38,270,34.9
USW00024144,"HELENA AIRPORT ASOS, MT US",5/17/1971,90,,0.29,11,0,0,,43,35,270,28
USW00024144,"HELENA AIRPORT ASOS, MT US",5/18/1971,100,,0.26,17,0,0,,48,35,225,17
USW00024144,"HELENA AIRPORT ASOS, MT US",5/19/1971,80,,0.16,64,0,0,,59,36,225,23.9
USW00024144,"HELENA AIRPORT ASOS, MT US",5/20/1971,70,,0,84,0,0,,52,33,315,19
USW00024144,"HELENA AIRPORT ASOS, MT US",5/21/1971,100,,0.07,0,0,0,,47,35,360,17
USW00024144,"HELENA AIRPORT ASOS, MT US",5/22/1971,80,,0,19,0,0,,56,36,360,16.1
USW00024144,"HELENA AIRPORT ASOS, MT US",5/23/1971,10,,0,99,0,0,,69,31,315,10.1
USW00024144,"HELENA AIRPORT ASOS, MT US",5/24/1971,60,,0,58,0,0,,69,39,180,16.1
USW00024144,"HELENA AIRPORT ASOS, MT US",5/25/1971,50,,0,80,0,0,,75,39,225,25.9
USW00024144,"HELENA AIRPORT ASOS, MT US",5/26/1971,40,,0,77,0,0,,81,42,225,27.1
USW00024144,"HELENA AIRPORT ASOS, MT US",5/27/1971,50,,0.01,62,0,0,,80,43,315,23.9
USW00024144,"HELENA AIRPORT ASOS, MT US",5/28/1971,60,,0.2,73,0,0,,65,49,360,23.9
USW00024144,"HELENA AIRPORT ASOS, MT US",5/29/1971,90,,0.01,38,0,0,,65,46,90,23
USW00024144,"HELENA AIRPORT ASOS, MT US",5/30/1971,100,,0.51,6,0,0,,57,40,315,17
USW00024144,"HELENA AIRPORT ASOS, MT US",5/31/1971,100,,0.16,5,0,0,,52,37,360,11
USW00024144,"HELENA AIRPORT ASOS, MT US",6/1/1971,90,,0.04,21,0,0,,57,42,225,17
USW00024144,"HELENA AIRPORT ASOS, MT US",6/2/1971,60,,0,74,0,0,,68,34,270,17.9
USW00024144,"HELENA AIRPORT ASOS, MT US",6/3/1971,70,,0.12,66,0,0,,69,40,90,25.1
USW00024144,"HELENA AIRPORT ASOS, MT US",6/4/1971,80,,0.17,65,0,0,,60,45,270,28
USW00024144,"HELENA AIRPORT ASOS, MT US",6/5/1971,70,,0,77,0,0,,68,44,270,21.9
USW00024144,"HELENA AIRPORT ASOS, MT US",6/6/1971,90,,0.17,0,0,0,,54,43,270,19
USW00024144,"HELENA AIRPORT ASOS, MT US",6/7/1971,60,,0,84,0,0,,71,45,90,14.1
USW00024144,"HELENA AIRPORT ASOS, MT US",6/8/1971,80,,0.02,49,0,0,,69,49,90,17
USW00024144,"HELENA AIRPORT ASOS, MT US",6/9/1971,90,,0,67,0,0,,69,41,270,23
USW00024144,"HELENA AIRPORT ASOS, MT US",6/10/1971,100,,0,30,0,0,,64,47,180,17.9
USW00024144,"HELENA AIRPORT ASOS, MT US",6/11/1971,60,,0,79,0,0,,68,50,225,21
USW00024144,"HELENA AIRPORT ASOS, MT US",6/12/1971,40,,0,95,0,0,,75,39,90,14.1
USW00024144,"HELENA AIRPORT ASOS, MT US",6/13/1971,80,,0,37,0,0,,74,52,180,30
USW00024144,"HELENA AIRPORT ASOS, MT US",6/14/1971,20,,0,91,0,0,,65,45,270,25.1
USW00024144,"HELENA AIRPORT ASOS, MT US",6/15/1971,30,,0,86,0,0,,70,38,270,23.9
USW00024144,"HELENA AIRPORT ASOS, MT US",6/16/1971,50,,0,78,0,0,,71,38,315,23
USW00024144,"HELENA AIRPORT ASOS, MT US",6/17/1971,80,,0,59,0,0,,69,39,90,11
USW00024144,"HELENA AIRPORT ASOS, MT US",6/18/1971,90,,0.01,18,0,0,,73,48,270,28
USW00024144,"HELENA AIRPORT ASOS, MT US",6/19/1971,60,,0,80,0,0,,77,45,270,19.9
USW00024144,"HELENA AIRPORT ASOS, MT US",6/20/1971,70,,0,75,0,0,,82,46,315,19.9
USW00024144,"HELENA AIRPORT ASOS, MT US",6/21/1971,50,,0,84,0,0,,84,52,135,14.1
USW00024144,"HELENA AIRPORT ASOS, MT US",6/22/1971,50,,0,85,0,0,,87,56,45,14.1
USW00024144,"HELENA AIRPORT ASOS, MT US",6/23/1971,50,,0,88,0,0,,85,53,315,21
USW00024144,"HELENA AIRPORT ASOS, MT US",6/24/1971,70,,0,86,0,0,,82,48,45,15
USW00024144,"HELENA AIRPORT ASOS, MT US",6/25/1971,90,,0,35,0,0,,80,50,270,42.1
USW00024144,"HELENA AIRPORT ASOS, MT US",6/26/1971,100,,0.09,4,0,0,,58,48,270,16.1
USW00024144,"HELENA AIRPORT ASOS, MT US",6/27/1971,80,,0.08,23,0,0,,57,40,180,16.1
USW00024144,"HELENA AIRPORT ASOS, MT US",6/28/1971,70,,0.23,20,0,0,,54,38,270,21
USW00024144,"HELENA AIRPORT ASOS, MT US",6/29/1971,60,,0,51,0,0,,60,33,315,25.9
USW00024144,"HELENA AIRPORT ASOS, MT US",6/30/1971,20,,0,100,0,0,,73,35,90,13
USW00024144,"HELENA AIRPORT ASOS, MT US",7/1/1971,20,,0,95,0,0,,82,40,315,17.9
USW00024144,"HELENA AIRPORT ASOS, MT US",7/2/1971,90,,0,28,0,0,,68,48,270,17
USW00024144,"HELENA AIRPORT ASOS, MT US",7/3/1971,20,,0,100,0,0,,70,44,270,23.9
USW00024144,"HELENA AIRPORT ASOS, MT US",7/4/1971,70,,0,86,0,0,,75,36,270,23.9
USW00024144,"HELENA AIRPORT ASOS, MT US",7/5/1971,50,,0,91,0,0,,80,44,270,19
USW00024144,"HELENA AIRPORT ASOS, MT US",7/6/1971,40,,0,76,0,0,,68,41,315,36.9
USW00024144,"HELENA AIRPORT ASOS, MT US",7/7/1971,0,,0,100,0,0,,71,42,270,17
USW00024144,"HELENA AIRPORT ASOS, MT US",7/8/1971,50,,0,70,0,0,,80,42,180,34
USW00024144,"HELENA AIRPORT ASOS, MT US",7/9/1971,50,,0.39,61,0,0,,75,45,135,19.9
USW00024144,"HELENA AIRPORT ASOS, MT US",7/10/1971,50,,0.1,85,0,0,,75,50,315,19
USW00024144,"HELENA AIRPORT ASOS, MT US",7/11/1971,30,,0,93,0,0,,70,49,270,27.1
USW00024144,"HELENA AIRPORT ASOS, MT US",7/12/1971,0,,0,100,0,0,,75,46,225,19.9
USW00024144,"HELENA AIRPORT ASOS, MT US",7/13/1971,10,,0,100,0,0,,81,43,315,19
USW00024144,"HELENA AIRPORT ASOS, MT US",7/14/1971,0,,0,100,0,0,,83,44,315,16.1
USW00024144,"HELENA AIRPORT ASOS, MT US",7/15/1971,0,,0,100,0,0,,91,44,270,17.9
USW00024144,"HELENA AIRPORT ASOS, MT US",7/16/1971,60,,0,60,0,0,,90,49,180,21
USW00024144,"HELENA AIRPORT ASOS, MT US",7/17/1971,10,,0,100,0,0,,86,58,360,14.1
USW00024144,"HELENA AIRPORT ASOS, MT US",7/18/1971,30,,0,100,0,0,,83,51,360,15
USW00024144,"HELENA AIRPORT ASOS, MT US",7/19/1971,0,,0,100,0,0,,87,48,225,8.9
USW00024144,"HELENA AIRPORT ASOS, MT US",7/20/1971,80,,0.06,38,0,0,,83,55,270,17
USW00024144,"HELENA AIRPORT ASOS, MT US",7/21/1971,50,,0,67,0,0,,85,56,360,17.9
USW00024144,"HELENA AIRPORT ASOS, MT US",7/22/1971,60,,0,71,0,0,,82,56,270,14.1
USW00024144,"HELENA AIRPORT ASOS, MT US",7/23/1971,0,,0,100,0,0,,90,50,270,19.9
USW00024144,"HELENA AIRPORT ASOS, MT US",7/24/1971,20,,0,100,0,0,,72,54,360,23
USW00024144,"HELENA AIRPORT ASOS, MT US",7/25/1971,40,,0,88,0,0,,74,52,360,14.1
USW00024144,"HELENA AIRPORT ASOS, MT US",7/26/1971,0,,0,100,0,0,,82,43,45,8.9
USW00024144,"HELENA AIRPORT ASOS, MT US",7/27/1971,60,,0,66,0,0,,76,49,360,17
USW00024144,"HELENA AIRPORT ASOS, MT US",7/28/1971,80,,0.01,18,0,0,,64,52,360,13
USW00024144,"HELENA AIRPORT ASOS, MT US",7/29/1971,10,,0,100,0,0,,79,45,360,11
USW00024144,"HELENA AIRPORT ASOS, MT US",7/30/1971,10,,0,95,0,0,,87,45,45,12.1
USW00024144,"HELENA AIRPORT ASOS, MT US",7/31/1971,20,,0,93,0,0,,86,48,270,8.9
USW00024144,"HELENA AIRPORT ASOS, MT US",8/1/1971,0,,0,100,0,0,,92,52,45,12.1
USW00024144,"HELENA AIRPORT ASOS, MT US",8/2/1971,70,,0,55,0,0,,92,55,360,25.1
USW00024144,"HELENA AIRPORT ASOS, MT US",8/3/1971,30,,0,76,0,0,,88,57,180,36.9
USW00024144,"HELENA AIRPORT ASOS, MT US",8/4/1971,30,,0,88,0,0,,92,54,225,27.1
USW00024144,"HELENA AIRPORT ASOS, MT US",8/5/1971,50,,0,62,0,0,,94,57,315,17.9
USW00024144,"HELENA AIRPORT ASOS, MT US",8/6/1971,70,,0.11,55,0,0,,90,58,225,25.9
USW00024144,"HELENA AIRPORT ASOS, MT US",8/7/1971,10,,0,96,0,0,,89,55,315,10.1
USW00024144,"HELENA AIRPORT ASOS, MT US",8/8/1971,0,,0,99,0,0,,92,55,270,17
USW00024144,"HELENA AIRPORT ASOS, MT US",8/9/1971,10,,0,100,0,0,,93,53,315,28
USW00024144,"HELENA AIRPORT ASOS, MT US",8/10/1971,30,,0,100,0,0,,92,54,315,17
USW00024144,"HELENA AIRPORT ASOS, MT US",8/11/1971,20,,0,100,0,0,,92,53,270,19
USW00024144,"HELENA AIRPORT ASOS, MT US",8/12/1971,0,,0,100,0,0,,92,51,315,19.9
USW00024144,"HELENA AIRPORT ASOS, MT US",8/13/1971,0,,0,97,0,0,,89,50,90,12.1
USW00024144,"HELENA AIRPORT ASOS, MT US",8/14/1971,60,,0,44,0,0,,94,53,270,23.9
USW00024144,"HELENA AIRPORT ASOS, MT US",8/15/1971,80,,0,40,0,0,,87,51,180,25.1
USW00024144,"HELENA AIRPORT ASOS, MT US",8/16/1971,40,,0,62,0,0,,88,53,270,40.9
USW00024144,"HELENA AIRPORT ASOS, MT US",8/17/1971,40,,0.09,56,0,0,,83,48,225,29.1
USW00024144,"HELENA AIRPORT ASOS, MT US",8/18/1971,0,,0,100,0,0,,85,47,270,19
USW00024144,"HELENA AIRPORT ASOS, MT US",8/19/1971,0,,0,100,0,0,,87,45,90,11
USW00024144,"HELENA AIRPORT ASOS, MT US",8/20/1971,40,,0,71,0,0,,90,46,270,21.9
USW00024144,"HELENA AIRPORT ASOS, MT US",8/21/1971,20,,0,100,0,0,,89,49,315,13
USW00024144,"HELENA AIRPORT ASOS, MT US",8/22/1971,70,,0,48,0,0,,91,48,270,36.9
USW00024144,"HELENA AIRPORT ASOS, MT US",8/23/1971,20,,0,96,0,0,,70,43,315,23
USW00024144,"HELENA AIRPORT ASOS, MT US",8/24/1971,0,,0,100,0,0,,82,36,45,8.1
USW00024144,"HELENA AIRPORT ASOS, MT US",8/25/1971,70,,0,63,0,0,,85,41,270,8.9
USW00024144,"HELENA AIRPORT ASOS, MT US",8/26/1971,0,,0,93,0,0,,90,46,270,10.1
USW00024144,"HELENA AIRPORT ASOS, MT US",8/27/1971,50,,0,66,0,0,,91,48,270,10.1
USW00024144,"HELENA AIRPORT ASOS, MT US",8/28/1971,80,,0,67,0,0,,90,55,315,15
USW00024144,"HELENA AIRPORT ASOS, MT US",8/29/1971,100,,0.26,12,0,0,,71,57,360,12.1
USW00024144,"HELENA AIRPORT ASOS, MT US",8/30/1971,80,,0.53,38,0,0,,72,56,270,17
USW00024144,"HELENA AIRPORT ASOS, MT US",8/31/1971,90,,0.23,53,0,0,,72,49,270,30
USW00024144,"HELENA AIRPORT ASOS, MT US",9/1/1971,50,,0,86,0,0,,77,42,270,15
USW00024144,"HELENA AIRPORT ASOS, MT US",9/2/1971,90,,0.01,66,0,0,,63,48,225,19.9
USW00024144,"HELENA AIRPORT ASOS, MT US",9/3/1971,100,,0.27,48,0,0,,61,43,90,17
USW00024144,"HELENA AIRPORT ASOS, MT US",9/4/1971,10,,0,100,0,0,,68,38,270,19.9
USW00024144,"HELENA AIRPORT ASOS, MT US",9/5/1971,0,,0,100,0,0,,78,39,90,13
USW00024144,"HELENA AIRPORT ASOS, MT US",9/6/1971,80,,0.02,51,0,0,,79,45,270,27.1
USW00024144,"HELENA AIRPORT ASOS, MT US",9/7/1971,20,,0.02,97,0,0,,65,45,225,17.9
USW00024144,"HELENA AIRPORT ASOS, MT US",9/8/1971,10,,0,100,0,0,,77,38,90,15
USW00024144,"HELENA AIRPORT ASOS, MT US",9/9/1971,20,,0,100,0,0,,78,42,315,19.9
USW00024144,"HELENA AIRPORT ASOS, MT US",9/10/1971,10,,0,100,0,0,,82,40,45,12.1
USW00024144,"HELENA AIRPORT ASOS, MT US",9/11/1971,10,,0,100,0,0,,74,42,315,32
USW00024144,"HELENA AIRPORT ASOS, MT US",9/12/1971,20,,0,95,0,0,,79,34,270,21
USW00024144,"HELENA AIRPORT ASOS, MT US",9/13/1971,10,,0,99,0,0,,72,41,315,29.1
USW00024144,"HELENA AIRPORT ASOS, MT US",9/14/1971,20,,0,99,0,0,,61,43,270,19
USW00024144,"HELENA AIRPORT ASOS, MT US",9/15/1971,60,,0.12,75,0,0,,52,35,360,23
USW00024144,"HELENA AIRPORT ASOS, MT US",9/16/1971,90,,0.04,43,0,0,,43,35,315,19.9
USW00024144,"HELENA AIRPORT ASOS, MT US",9/17/1971,70,,0,88,0,0,,50,28,315,12.1
USW00024144,"HELENA AIRPORT ASOS, MT US",9/18/1971,50,,0,97,0,0,,61,23,90,6.9
USW00024144,"HELENA AIRPORT ASOS, MT US",9/19/1971,80,,0.02,55,0,0,,62,35,315,34.9
USW00024144,"HELENA AIRPORT ASOS, MT US",9/20/1971,100,,0,4,0,0,,44,35,315,29.1
USW00024144,"HELENA AIRPORT ASOS, MT US",9/21/1971,10,,0,100,0,0,,56,22,270,8.9
USW00024144,"HELENA AIRPORT ASOS, MT US",9/22/1971,40,,0,99,0,0,,63,25,90,14.1
USW00024144,"HELENA AIRPORT ASOS, MT US",9/23/1971,10,,0,100,0,0,,72,28,135,11
USW00024144,"HELENA AIRPORT ASOS, MT US",9/24/1971,80,,0,76,0,0,,74,35,315,15
USW00024144,"HELENA AIRPORT ASOS, MT US",9/25/1971,100,,0.17,7,0,0,,52,38,315,13
USW00024144,"HELENA AIRPORT ASOS, MT US",9/26/1971,90,,0.06,58,0,0,,53,35,180,17
USW00024144,"HELENA AIRPORT ASOS, MT US",9/27/1971,90,,0.15,50,0,0,,52,34,270,23
USW00024144,"HELENA AIRPORT ASOS, MT US",9/28/1971,70,,0,75,0,0,,55,28,180,17.9
